,header,contents,date
1006,"박인비 ""2020년도 20승, 2021년도는 21승 이상 목표로 준비하겠다""","박인비 ""2020년도 20승, 2021년도는 21승 이상 목표로 준비하겠다"" 기사입력 2021.02.16. 오후 05:13 최종수정 2021.02.16. 오후 05:13 기사원문 박인비 프로(사진=던롭스포츠코리아)박인비(33·KB금융그룹)가 올해 우승 목표와 함께 올림픽 출전에 대한 갈증을 전했다. 박인비는 16일 오전...",2021. 2. 16.
1007,"[마라톤LPGA클래식 3R] 하타오카 나사 1위(-19), 양희영 T5(-11), 박인비· 최운정...","하타오카 나사(22세, 일본)가 미국LPGA투어 마라톤LPGA클래식(총상금 200만달러, 우승 30만달러)에서 단독 선두로 최종 라운드를 맞는다. 나사 하타오카. 11일 미국 오하이오주 실바니아의 하이랜드메도우컨트리클럽(파71, 6578야드)에서 이어진 대회 3라운드. 하타오카는 버디 8개에...",2021. 7. 11.
1008,올 시즌 고진영 2승 박인비 1승 김효주 1승...LPGA투어 한국(계) 역대 우승일지,웨그먼스LPGA 박인비 US여자오픈 오지영 스테이트팜클래식 신지애 브리티시여자오픈 미즈노클래식 ADT챔피언십(3승) 김인경... US여자오픈 박인비 에비앙마스터스 유소연 제이미파톨레도클래식 리디아 고(a·뉴질랜드) 캐나다여자오픈 신지애 킹스밀챔피언십 브리티시여자오픈 박인비...,2021. 9. 20.
1009,박인비 남편이 캐디맡아 함께 KB금융 스타챔피언십 출전,▣ 미국여자프로골프(LPGA)투어가 휴식기에 들어가면서 박인비(33·KB금융그룹)가 13개월 만에 출전한 한국여자프로골프(KLPGA) 투어 대회에서 나선다 ▣ 캐디는 남편 남기협씨가 맡기로 ▣ 박인비는 8일 경기도 이천의 블랙스톤 이천 골프클럽에서 열린 KLPGA 투어 KB금융 스타챔피언십...,2021. 9. 9.
1010,"박인비 프로 2탄) 비밀병기 코치 남편 남기협 프로 부부 아이 계획, 클럽 스펙 (드라이버...",천생연분 박인비프로 부부 성실 그자체인 남편 남기협 프로 박인비 프로를 만나 많은 것을 누리고 있고 지금 죽어도 여한이 없다는 스윗가이 남기협 프로 남기협 프로의 스윙 코칭으로 그와 결혼이후 1승 이후 슬럼프 큭복과 스윙 교정으로 20승을 추가 달성해 통산 21승 아내...,2021. 4. 1.
1011,"‘골프여제 귀환’ 박인비, 와이어 투 와이어 우승 ‘LPGA 통산 21승’","무단전재 & 재배포 금지 ‘골프여제 귀환’ 박인비, 와이어 투 와이어 우승 ‘LPGA 통산 21승’ / (사진=박인비) '골프여제'가 화려한 귀환을 알렸다. 박인비는 3월29일(한국시간) 미국 캘리포니아주 칼즈배드의 아비아라 골프클럽(파72)에서 열린 미국여자프로골프(LPGA) 투어 기아클래식...",2021. 3. 29.
1012,LPGA 통산 20승 달성! 박인비 선수의 올림픽 출전,"박인비 선수가 드디어 LPGA 20승을 달성했네요. 마지막 라운드에서 한국선수 조아연을 따돌리고, 중반이후 무섭게 따라붙던 중국의 류위를... 조아연(한국) 류위(중국) 한편 이번 대회에서의 또하나의 관심사는 박인비의 올림픽 출전여부였는데요. 이번 우승으로 올림픽에 출전할 가능성이 훨씬...",2020. 2. 16.
1013,"[골프선수정보]박인비프로!, LPGA통산 20승 도쿄올림픽출전도?","오늘은 16일 호주여자오픈대회에서 우승을 차지한 박인비프로! 그 동안 부상으로 인해 세계랭킹이 많이 떨어지고 대회에서도 많은 좋은 결과물을 보여주지 못해 아쉬웠던 박인비선수 이번에야 말로 ""골프여제의 귀환"" 인데요. 자 그럼 박인비프로선수에 대한 포스팅을 해보도록 하겠습니다!...",2020. 2. 19.
1014,골프 샵 추천] 전세계 유명한 골프 브랜드들이 다 모여있는 곳! feat. 골프 스타 '박인비',세계적인 골프 스타 박인비님이 사용하는 브랜드로 유명하기 때문~~ 젝시오 사용하면 박인비 선수님처럼 골프 잘 치게 되나요~~~! 상품 구경하다가 몇시간이 훌쩍 지나갈 만큼 벽면을 빽빽하게 채우고 있는 상품들~~ 구경하다 보니 살 게 너무 많으시다구요?!! 돈 워리 돈 워리 20% 할인 받을 수 있는...,2019. 9. 23.
1015,"14706 탄 좋은 흐름의 박인비, 휴젤-에어 프리미어 LA오픈서 시즌 2승 도전",22일 개막…상승세 리디아 고·세계 1위 고진영 등 출전미국여자프로골프(LPGA) 의 박인비. 올 시즌 초반 좋은 샷 감각을 자랑하고 있는 박인비(33‧KB금융그룹)가 미국여자프로골프(LPGA) 휴젤-에어 프리미어 LA오픈(총상금 150만달러)에서 시즌 두 번째 우승에 도전한다. 22일(한국시간)일부터...,2021. 4. 21.
1016,"[에비앙]박인비 ""도전, 커리어 슈퍼슬램""...고진영 '타이틀방어","슈퍼슬램' '골프여제' 박인비(33 . 금융그룹)의 위대한 도전이다. 22일 오후(한국시간) 프랑스 에비앙 르뱅의 에비앙골프장(파7, 6,527yard)에서... 박인비가 바로 메이저 7승을 포함해 통산 21승을 수확한 '슈퍼스타'다. 2007년 LPGA에 데뷔해 이듬해 '미국의 내셔널타이틀' US여자오픈 우승컵을...",2021. 7. 20.
1017,"#고진영.박인비.김세영.김효주, 도쿄올림픽 출전 확정","고진영.박인비.김세영.김효주, 도쿄올림픽 출전 확정 #나성범.노진혁.강진성 '쾅쾅쾅'... NC, KIA 꺾고 4연승 #울산, 빠툼 2-0 제압하고 ACL 2연승.. 폭우로 40분 중단 #손혁 감독 ""양현종 미국 도전, 박수 받을만해"" #김학범호, 프랑스와 마지막 스파링... 내달 16일 서울 W서 평가전...",2021. 6. 30.
1018,"뱅크오브호프LPGA매치플레이1일, 고진영-박인비 인터뷰","(0-1-0) 박인비 (0-0-1) TIED Jennifer Chang (0-0-1) Winner 유소연 (1-0-0) 3&1 Ryann O'Toole (0-1-0) 이미림 (0-1-0) 4&3 지은희 (1-0-0)... 박인비 (무승부) Q. 첫째날 무승부로 끝났는데, 소감이 어떤가? -오늘 전체적으로 플레이가 마음대로 안...",2021. 5. 28.
1019,"세계 골프 명예의 전당 헌액...한국선수로는 과거 국내 여자골퍼 박세리, 박인비 헌액",그는 명실상부 골프를 세계적인 인기스포츠로 만든 인물이다. ⓒ PGA Tour '골프 황제' 타이거 우즈(47세)가 코로나19로 1년이 연기된 세계 골프 명예의 전당에 헌액됐다. 타이거 우즈는 10일(한국시간) 미국 플로리다주 폰테베드라비치의 PGA투어 헤드쿼터에서 열린 세계 골프 명예의 전당...,2022. 3. 11.
1020,2020 도쿄올림픽 여자골프 2라운드 결과 성적 리더보드 한국선수들(박인비 고진영...,"오늘 2라운드까지의 한국선수들 성적 박인비 : -3 (2라운드 -1), 공동 24위 / 2라운드 보기 2개 버디 3개, 어제에 이어 18번홀 보기ㅠㅠ 고진영 : -7 (2라운드 -4), 공동 6위 / 2라운드 보기 1개 더블보기 1개 버디 6개 김세영 : -4 (2라운드 -2), 공동 11위 / 2라운드 보기 없이 버디만 2개 김효주 : -4...",2021. 8. 5.
1021,"*박인비&이정은6 -1타차 공동2위-2020 LPGA 투어 ""ISPS 한다 호주 여자 오픈""1라운드*","이정은6 *박인비&이정은6 -1타차 공동2위-2020 LPGA 투어"" ""ISPS 한다 호주 여자 오픈""1라운드* 박인비 2020 LPGA 투어 시즌 4번째 대회인 ""ISPS 한다 호주 여자 오픈""대회 첫째날 지난주 대회에서 컷 탈락한 박인비와 이정은6가 6타를 줄이면서 공동 2위에 올랐다. 13일(한국시간)부터 호주...",2020. 2. 13.
1022,"김세영(-7) 단독선두, KPMG 위민스 3R 대회정보,..4위 박인비(-4) 인터뷰","박인비도 3라운드 경기에서 66타 4언더파를 치며 단독 4위로 뛰어오르며 우승 경쟁에 뛰어들었습니다. 박인비는 이날 버디 6개, 보기 2개를 기록했습니다. 대회 기본정보 요약 대회 포맷 132명 출전; 72홀 스트로크 플레이; 36홀 후 본선 진출자 70명(동타...",2020. 10. 12.
1023,스릭슨※ 마쓰야마 히데끼 마스터즈 토너먼트 우승!! 히데끼 = 스릭슨 / 박인비 = 젝시오,"박인비 선수, 히데끼 선수 모두 던롭의 스폰 선수인걸 아시나요?? 이 선수들은 공통점이 있죠 아시아인 작은 체구로 서양의 거구들과 겨루어 우승한 선수들입니다. 던롭은 정말 아시아인의 신체적 스팩을 잘 이해하고 아시아인의 한계를 넘을 수 있는 용품을 만드는 브랜드가 아닐까 싶습니다....",2021. 4. 16.
1024,"박인비, ISPS 한다 호주 여자 오픈 우승 - LPGA 투어 20승 달성…박세리 이어 한국인...",박인비 통산 20승 챔피언 퍼트 게시일: 2020. 2. 16. 박인비가 ISPS 한다 호주 여자 오픈에서 통산 20승을 달성했습니다. 감격적인 우승 퍼트 장면과 함께 축하 댓글 남겨주세요. (서울=연합뉴스) 김동찬 기자 = 박인비(32)가 미국여자프로골프(LPGA) 투어 통산 20승 고지에 올랐다....,2020. 2. 16.
1025,"2020 도쿄올림픽 여자골프 1라운드 조편성 및 대한민국 출전선수 - 고진영,박인비...","2020도쿄올림픽 여자골프 국가대표 감독 - 박세리 박인비,고진영,김세영,김효주 2020도쿄올림픽 1라운드 조편성 오전 7시 30분 첫 티타임을... 고진영 선수는 첫홀을 깔끔하게 버디로 스타트하면서 좋은 스코어를 기대하게 하네요~ 박인비 선수는 2016 리우올림픽 금메달리스트로 올림픽 디펜딩...",2021. 8. 4.
1026,'고진영·박인비·김세영·김효주 출전 '도쿄올림픽 여자골프 금메달 유력 후보는?,"'고진영·박인비·김세영·김효주 출전 '도쿄올림픽 여자골프 금메달 유력 후 보는? 기사입력 2021.06.29. 오후 03:43 최종수정 2021.06.29. 오후 03:43 10... 반등 필요한 때 고진영 [사진=KPMG 여자 PGA챔피언십] [MHN스포츠 박혜빈 기자] 고진영(26)과 박인비(33), 김세영(28), 김효주(26)가 7월 개막하는 2020...",2021. 6. 29.
1027,"볼런티어스 오브 아메리카 클래식 FR_박인비 김소연 노예림 공동 2위, 고진영 5위","박인비(32), 유소연(30)이 아쉽게 미국여자프로골프(LPGA) 투어 볼런티어스 오브 아메리카 클래식(총상금 175만 달러, 약19억) 에서 공동 2위에 올랐다. 박인비는 7일(한국시간) 미국 텍사스주 더 콜로니의 올드 아메리칸 골프클럽(파71)에서 열린 대회 최종 4라운드에서 버디 3개와 보기...",2020. 12. 7.
1028,(공유) 박인비프로의 통산21승 축하합니다 !,누구보다 KIA클래식 경기는 우리의 박인비 프로가 진정 멋지더라구여~ 4일경기를 너무나 완벽하게 와이어투와이어 우승으로 장식한 그녀! 경기를 볼때마다 느끼지만 다른 프로들에 비해 비거리도 짧은데 볼수록 신기해요 이번주에는 메이저 대회가 기다리고 있는데 이번주에도 우리나라...,2021. 3. 31.
1029,"[박인비] 골프선수 박인비, LPGA투어 통산 20승 달성!",골프여제' 박인비(32)가 미국여자프로골프(LPGA) 투어 통산 20승 고지를 밟았다. 박인비는 16일(한국 시각) 호주 사우스오스트레일리아주 시턴의 로열 애들레이드 골프클럽(파73·6637야드)에서 열린 LPGA 투어 ISPS 한다 호주여자오픈(총상금 130만달러) 대회 최종 4라운드에서 버디...,2020. 2. 16.
1030,"15160 탄 고진영·박인비, '메이저 전초전' 출격…김세영·김효주는 휴식","고진영 고진영(26)과 박인비(33)를 비롯해 톱 랭커들이 메이저 대회 전초전 마이어 LPGA 클래식(총상금 230만 달러)에 나선다. 고진영, 박인비는 오는 18일(한국시간)부터 21일까지 나흘간 미국 마이애미주 그랜드래피즈의 블라이드필드(파72)에서 열리는 미국여자프로골프(LPGA) 투어 마이어...",2021. 6. 15.
1031,박인비 LPGA투어 20승 ISPS 한다호주오픈 우승,"박인비선수 LPGA투어 20승 달성 축하해요~~^^ 16일 호주 사우스오스트레일리아주 시턴의 로열 애들레이드 골프클럽 (파73, 6,637야드)에서 열린 LPGA투어 ISPS 한다 호주여자오픈 총상금 130만달러 대회 마지막날 최종합계 14언더파 278타를 기록한 박인비는 2위 에이미 올슨을 3타차로 따돌리고...",2020. 2. 16.
1032,"어쩌다 사장 8회 배경음악 모음 / 차태현X조인성(feat. 박인비 부부, 박인아)","John K - Parachute 김재환 - 신이나 박세준, 우지훈 - I Am Hacker 박세준, 김태환 - MIMI Knows Everytihng 임주연 - 요리 솔라 - Adrenaline (빈센조 ost) Ko-Ko-Ya - Marreco Quer Agua 류영민, 김지혜 - I'm bright 조규만 - 다 줄거야 영탁 - 찐이야 The...",2021. 4. 16.
1033,"[LPGA]김효주,김세영 그리고 박인비 , 하와이에서 펼쳐지는 롯데 챔피언십에서 누가...","우리나라의 박인비가 7언더파로 공동 3위 , 지은희가 3언더파로 공동 11위를 기록하였었다. 또한 2019년 우승 당시에도 2위를 차지했던 지은희... 올해 대회에는 KIA 클래식에서 우승을 한 박인비를 비롯해 많은 선수들이 출전을 하는데 누가 브록 헨더슨의 3연패를 저지하고 우승을 할 지....",2021. 4. 13.
1034,박인비 프로 가 사용했던 젝시오 FG 중고아이언 젝시오포지드아이언 !! 중고골프채...,젝시오 FG 아이언 2015년 #젝시오포지드 모델 로 #박인비 프로님이 2016년 우승 당시 사용했던 모델로 많이 알려져있습니다ㅎㅎ 그럼 지금부터 #박인비아이언 #젝시오포지드아이언 무보정 실사 리뷰 보시겠습니다^^ #박인비프로 가 우승당시 사용했던 모델로 #박인비아이언 으로도 많이 알려져...,2020. 2. 14.
1035,"박인비, LPGA KIA 클래식 2라운드 단독 선두… 전인지는 실격",박인비(33)가 올해 첫 출전한 미국여자프로골프(LPGA) 투어 대회 둘째날에도 단독 선두를 달리며 건재를 과시했다. 박인비는 27일(한국시각) 미국 캘리포니아주 칼즈배드 아비아라 골프클럽(파72)에서 열린 LPGA 투어 KIA 클래식 2라운드에서 버디 4개와 보기 1개를 묶어 3언더파 69타를 쳤다....,2021. 3. 27.
1036,"[PGA LPGA 골프 한국 남녀 통산 상금 순위] 1위 최경주, 2위 박인비, 3위 김시우","[PGA LPGA 골프 한국 남녀 통산 상금 순위] 1위 최경주, 2위 박인비, 3위 김시우 PGA LPGA 골프 한국 남녀 골퍼 상금 순위 톱10에 여자... 활약하는 박인비(33), 273개 대회에서 1673만3925 달러(185억원), 대회당 6만1000 달러 상금 달성 PGA LPGA 골프 한국 남녀 통산 상금 순위 3위...",2021. 1. 27.
1037,[LPGA]롯데챔피언십에 출전하는 박인비/김세영/김효주 프로![골프부킹/골프예약...,(헉스;) 오늘은 롯데 챔피언십에 출전하는 선수들 중 박인비 선수에 대해 얘기해보려구요! 박인비 선수는 이 대회에서는 우승 이력이 없다고 해요~ 2015년에는 김세영 선수와 치열한 접전 끝에 패했는데요...! 이번에 박인비 선수가 우승한다면 LPGA투어 통산 22번째 우승이라고 해요.. (헉...정말 제...,2021. 4. 15.
1038,"[LPGA] ""LPGA 롤렉스"" 세계랭킹 순위 & ""골프여제"" 박인비 선수는?","그외, '골프여제"" 박인비 선수가 11위, 김효주 선수가 13위, 유소연선수가 18위, 허민정선수가 20위에 랭크 되어 있습니다. TOP 20 중 8명이... 2016년 리우 올림픽 금메달리스트 ""박인비"" 선수의 출전을 할 수 있을지 많은 골프팬들의 관심입니다. 총 4명이 출전하는 올림픽에, 고진영...",2020. 7. 16.
